,B,C,E,E_se,M,M_se,S,T,X,type
16,0.6642272678869547,0.004300044946409381,-1.85798844,0.00011803456933680895,0.95666854,0.042551476757785964,0.14849978107990489,1.8000000000000005,0.0010059045412602217,"2D, 10x10x1 spins"
17,0.6625933435579445,0.00537523159649861,-1.8134608,0.00013930041445726378,0.94091024,0.05534829593711446,0.183249383421836,1.9000000000000006,0.001612333612180211,"2D, 10x10x1 spins"
18,0.6564082585999547,0.007758457925804389,-1.74511268,0.0001761643060812273,0.90922276,0.09574746314123626,0.2338495710184843,2.000000000000001,0.004583788348991196,"2D, 10x10x1 spins"
19,0.651103779363764,0.008822410760416862,-1.6659679600000001,0.00019724824551896203,0.8747354,0.11143991020653239,0.28958111265322684,2.1000000000000005,0.0059137398032571425,"2D, 10x10x1 spins"
20,0.6208736326507507,0.012893789666247922,-1.5363256,0.00024981193804669225,0.40416048000000004,0.7036981892872605,0.37662092611674514,2.200000000000001,0.22508688254825857,"2D, 10x10x1 spins"
21,0.6044486430064269,0.012686034190587817,-1.44248852,0.00025905441122937395,0.4087414,0.646097231634713,0.43681878232759047,2.3000000000000007,0.18149636205479994,"2D, 10x10x1 spins"
22,0.5594621379479178,0.012768576733644166,-1.32266436,0.00027119564069664906,0.03374304,0.687300833152091,0.5104136818411975,2.400000000000001,0.1968260146881493,"2D, 10x10x1 spins"
23,0.489821544313245,0.011055324956998645,-1.18319672,0.0002628608949179997,0.10534432,0.5844624797570309,0.592574134816463,2.500000000000001,0.13663855609749506,"2D, 10x10x1 spins"
24,0.42171641894284007,0.00934814550511242,-1.0846612,0.0002513832269824039,0.006247160000000001,0.5215901496308518,0.6483433041151261,2.600000000000001,0.10463703238151317,"2D, 10x10x1 spins"
25,0.34794314287956774,0.007086568800489651,-0.99064548,0.00022729086698921233,0.06556618,0.44309511353682024,0.6995449329577832,2.700000000000001,0.07271602949637317,"2D, 10x10x1 spins"
26,0.2674682605683987,0.005893174627606322,-0.91649108,0.000214947750123068,0.00915218,0.390556751831597,0.7384604103566279,2.800000000000001,0.054476634429017,"2D, 10x10x1 spins"
27,0.20993622228235997,0.0050253350918019425,-0.8604938400000001,0.0002055799367281855,0.045625980000000003,0.3508649129637211,0.7668154325594218,2.9000000000000012,0.04245040936173777,"2D, 10x10x1 spins"
28,0.20353719784593172,0.004363247539928174,-0.8273459200000001,0.00019816474744166964,0.00156288,0.33824628276760954,0.7830310535260151,3.000000000000001,0.03813684926870188,"2D, 10x10x1 spins"
29,0.1761515323032169,0.004106004061415857,-0.78707956,0.00019864223742433254,0.01555064,0.3226681564635568,0.8020827564888412,3.100000000000001,0.03358539974051301,"2D, 10x10x1 spins"
30,0.17071474552509336,0.0034450461150735924,-0.75337908,0.00018782254256521265,0.01036932,0.294269387471306,0.8175214130836467,3.200000000000001,0.027060772625855493,"2D, 10x10x1 spins"
31,0.12655148889006962,0.002991951405078565,-0.7160428799999999,0.00018050590955336887,0.00825914,0.2730265155739648,0.8340991062089615,3.300000000000001,0.022588932789836487,"2D, 10x10x1 spins"
32,0.1115530992620758,0.0027497326111168147,-0.68226164,0.0001782889249826,0.009625080000000001,0.25503629905367126,0.8486504156445513,3.4000000000000012,0.019130445245586353,"2D, 10x10x1 spins"
33,0.09154971354672181,0.002469221140816324,-0.6623350000000001,0.00017391949063572261,0.00844236,0.24880693751909405,0.8569849386065724,3.5000000000000013,0.017687112045037246,"2D, 10x10x1 spins"
34,0.09499099895477381,0.0022782701220334547,-0.63039092,0.00017183250655206046,0.00509974,0.2355526528229568,0.869969363891989,3.6000000000000014,0.015412514514425666,"2D, 10x10x1 spins"
35,0.07443918273735672,0.002117106881509889,-0.61485036,0.00017024459518907669,0.00147152,0.22446769974517403,0.8761130616609774,3.7000000000000015,0.013617769791591778,"2D, 10x10x1 spins"
36,0.07905649576512652,0.0020161615480145142,-0.59841052,0.00017062649813769104,0.0025156,0.21956186316535029,0.8824388997586858,3.8000000000000016,0.012686160988589467,"2D, 10x10x1 spins"
37,0.0982700872230482,0.0018553867154302683,-0.57432084,0.00016798946443796574,0.0074892000000000005,0.21290829172054335,0.8914674515946857,3.9000000000000012,0.011623061713682045,"2D, 10x10x1 spins"
38,0.04800837446821937,0.001725600253099099,-0.55728988,0.00016616146261759146,0.0028277999999999997,0.20468096625519436,0.8976888235214572,4.000000000000001,0.010473574486790002,"2D, 10x10x1 spins"
39,0.051792090926492285,0.000985324521927616,-0.43025564000000005,0.00015694947493167372,0.00611724,0.1735352557112888,0.9389249488374543,5.0,0.006022896994956479,"2D, 10x10x1 spins"
40,0.011494425966779298,0.0006450475108401776,-0.34913744,0.00015238678949298722,0.00115118,0.15276422612839563,0.9603802333961914,6.0,0.0038894847974346,"2D, 10x10x1 spins"
41,0.029652898845663023,0.00044985047810285696,-0.29269639999999997,0.00014846782637910298,0.00429228,0.13886513000894643,0.972982063284739,7.0,0.0027547891903430847,"2D, 10x10x1 spins"
42,0.018402189743136232,0.0003364320950993749,-0.2566942,0.00014673675619297167,0.00236472,0.13390892165692922,0.9799383394545282,8.0,0.0022414499124152006,"2D, 10x10x1 spins"
43,0.004805091915398019,0.00026191908558694335,-0.22550524,0.0001456553025056402,0.0065585,0.12854791510464103,0.9852503858759326,9.0,0.0018360629419722219,"2D, 10x10x1 spins"
44,0.001867689011486151,0.0002153433257752161,-0.20254028000000002,0.00014674588277657308,0.0038285999999999997,0.1238040816049293,0.9887475927882552,10.0,0.0015327450622039994,"2D, 10x10x1 spins"
45,-0.01784187059944964,9.200104315999999e-05,-0.134317,0.0001438758333121147,0.00032627999999999997,0.11615585366808512,0.9969497084323534,15.0,0.0008994788227574402,"2D, 10x10x1 spins"
46,-0.0032641278298872756,4.9742993497536036e-05,-0.09807184,0.0001410574964198348,0.00277474,0.11109791905311459,1.0,20.0,0.0006171373808966199,"2D, 10x10x1 spins"
0,0.6666666666666667,0.0,-2.0,0.0,1.0,0.0,-0.3105686330270756,0.2,0.0,"2D, 12x12x1 spins"
1,0.6666666666666667,0.0,-2.0,0.0,1.0,0.0,-0.31056863302707305,0.30000000000000004,0.0,"2D, 12x12x1 spins"
2,0.6002202138368868,7.602751469448611e-05,-1.6662811921296297,2.9064596159322997e-06,0.2824433449074074,0.07639273836310648,1.0936735687069767,0.4000000000000001,0.014589626186535098,"2D, 12x12x1 spins"
3,0.6666666666666667,0.0,-2.0,0.0,1.0,0.0,0.010401013083567005,0.5000000000000001,0.0,"2D, 12x12x1 spins"
4,0.6666666196454878,1.5893543152125212e-06,-1.999989699074074,6.303482011816093e-07,0.9999974247685185,0.00018910439469320043,0.010428258423941536,0.6000000000000001,5.960078682046955e-08,"2D, 12x12x1 spins"
5,0.6666659735481058,1.6277710852859676e-05,-1.9998597222222223,2.35349678623349e-06,0.9999643229166667,0.0007266360217264944,0.010718463242364366,0.7000000000000002,7.542855829578661e-07,"2D, 12x12x1 spins"
6,0.6666645579869099,3.955263817497474e-05,-1.9995874807098764,4.192727335232001e-06,0.9998963348765432,0.0012680758661298584,0.011244483081363298,0.8000000000000003,2.0100205028262377e-06,"2D, 12x12x1 spins"
7,0.6666597656523884,9.47178940131753e-05,-1.9986864004629628,7.299236424559365e-06,0.9996623360339506,0.0022939414215008506,0.012779186419024363,0.9000000000000001,5.846852494752602e-06,"2D, 12x12x1 spins"
8,0.6666529977702765,0.00015884491272856406,-1.9971803626543212,1.0502811232051949e-05,0.9992854648919752,0.0032238665950286207,0.015072648212382522,1.0000000000000002,1.0393315822541432e-05,"2D, 12x12x1 spins"
9,0.6666356960868629,0.0002831402521256995,-1.9940517939814815,1.5424546251851383e-05,0.9984724922839506,0.004853280722851635,0.019381056425887732,1.1000000000000003,2.141303070436662e-05,"2D, 12x12x1 spins"
10,0.6665991684776389,0.0004901776643523808,-1.98800524691358,2.213996397363314e-05,0.996872125771605,0.007161928537038124,0.02698092156965062,1.2000000000000004,4.274435030803419e-05,"2D, 12x12x1 spins"
11,0.6665562913948418,0.0006629147046214021,-1.9810950038580246,2.7892733880772474e-05,0.9950320023148147,0.009146516406505826,0.034969201527653544,1.3000000000000003,6.435289413421556e-05,"2D, 12x12x1 spins"
12,0.6664599690876734,0.0009904574059886844,-1.9682421682098767,3.671680155692179e-05,0.991477768132716,0.01249524424276948,0.04872341858192487,1.4000000000000004,0.00011152223477604559,"2D, 12x12x1 spins"
13,0.6663178735290967,0.0013402032296370122,-1.951384837962963,4.576099868362159e-05,0.986688454861111,0.016182106705977754,0.06551579038539265,1.5000000000000004,0.00017457371829576672,"2D, 12x12x1 spins"
14,0.6660142991729747,0.001865682898220392,-1.926011959876543,5.759142210564064e-05,0.9789531828703704,0.022086862846556577,0.0891567296987074,1.6000000000000003,0.00030489344400162576,"2D, 12x12x1 spins"
15,0.6657300453880031,0.002185932163138847,-1.901777835648148,6.623479038469642e-05,0.971644174382716,0.026363788784359094,0.11036556936546421,1.7000000000000004,0.00040885256415664595,"2D, 12x12x1 spins"
16,0.6645936046754486,0.003083586449372951,-1.858118287037037,8.329510387289468e-05,0.9560334201388889,0.0395879497361258,0.14638778340802158,1.8000000000000005,0.0008706698690611237,"2D, 12x12x1 spins"
17,0.6632985613667053,0.0038731475487901314,-1.8086565779320989,9.853817774269319e-05,0.9381387249228396,0.049782258175303934,0.18498795899668688,1.9000000000000006,0.0013043543310697972,"2D, 12x12x1 spins"
18,0.6595671896409001,0.0051310409411433125,-1.7446110725308643,0.00011938551587619026,0.9106446952160494,0.07464359479510443,0.23240279042181766,2.000000000000001,0.0027858331219678687,"2D, 12x12x1 spins"
19,0.6537017911203353,0.006603727004243,-1.6700680169753086,0.00014221085751407533,0.6092554012345679,0.6366621516531566,0.28489396613480755,2.1000000000000005,0.19301842635601285,"2D, 12x12x1 spins"
20,0.6419468638456265,0.007827456308977465,-1.564702314814815,0.00016220039655302345,0.15272610918209875,0.8141905151451425,0.3556348185961636,2.200000000000001,0.30132099770559645,"2D, 12x12x1 spins"
21,0.5897088590862634,0.009802411970862639,-1.4070014081790125,0.00018976373346607796,0.07394640239197531,0.7197326640134621,0.4568022515766225,2.3000000000000007,0.22522395984691962,"2D, 12x12x1 spins"
22,0.5386027185464588,0.009642496419893534,-1.2900116319444443,0.00019639249594703215,0.29215016396604937,0.575017791126655,0.5286562985910345,2.400000000000001,0.1377689417134072,"2D, 12x12x1 spins"
23,0.44762502720676933,0.00825905906420872,-1.1622571373456791,0.00018933207709005906,0.06684692322530865,0.5397184572651188,0.6039165320463412,2.500000000000001,0.11651840524505593,"2D, 12x12x1 spins"
24,0.35658858003072547,0.006450641689359715,-1.0587210262345679,0.00017401781538400622,0.08059913194444444,0.4521736967564862,0.6625159377132593,2.600000000000001,0.07863886616862564,"2D, 12x12x1 spins"
25,0.32523885372906935,0.0051769589851428975,-0.9945881558641975,0.00016189000297283653,0.02723750964506173,0.4114504306644913,0.6974431544097646,2.700000000000001,0.0627005395903686,"2D, 12x12x1 spins"
26,0.2788603114737104,0.0040566260769186934,-0.9224516782407408,0.00014861389788721444,0.026264081790123458,0.3599413150853758,0.7352996466015683,2.800000000000001,0.04627062510906776,"2D, 12x12x1 spins"
27,0.20422126408673102,0.0034042236285002367,-0.8729876736111111,0.00014100221776553834,0.002852729552469136,0.31909909427463706,0.7603464694362698,2.9000000000000012,0.03511180412651505,"2D, 12x12x1 spins"
28,0.1194865481549221,0.002750842459499628,-0.8132003665123456,0.00013112123135213983,0.005389573688271605,0.27261618655905134,0.789593804126558,3.000000000000001,0.024773195057999825,"2D, 12x12x1 spins"
29,0.14744352158780138,0.0025834278055265492,-0.7806260802469136,0.00013130424395462728,0.0013868827160493829,0.26354565874398905,0.8050060645383527,3.100000000000001,0.02240526265896875,"2D, 12x12x1 spins"
30,0.06109421233202195,0.002371984314518209,-0.750103125,0.0001298747694044638,0.013265007716049384,0.2438721287633687,0.8189890530392795,3.200000000000001,0.018585504746117833,"2D, 12x12x1 spins"
31,0.08774251918726639,0.0020653419905519894,-0.7159863233024691,0.0001249766364173243,0.010096768904320989,0.22756936131985128,0.8341372970747969,3.300000000000001,0.015693277033795458,"2D, 12x12x1 spins"
32,0.04776611373250006,0.0019129692550333573,-0.6871463734567901,0.00012392297099264807,0.02302162422839506,0.21565232847947746,0.8465601398807853,3.4000000000000012,0.013678213758417773,"2D, 12x12x1 spins"
33,0.07440637577974052,0.0016904890639940237,-0.6600359567901235,0.0001199204175196147,0.0001054591049382716,0.20583402806866796,0.8578993516203606,3.5000000000000013,0.012105042031706622,"2D, 12x12x1 spins"
34,0.06384944522081515,0.0016150189340096463,-0.6387572145061728,0.00012056193636451835,0.007823572530864197,0.20024933974392603,0.866548598659361,3.6000000000000014,0.011138832796632862,"2D, 12x12x1 spins"
35,0.0986603687822033,0.0014418745489416488,-0.6136195216049383,0.00011708044564304311,0.005164631558641975,0.1901489356190346,0.8764863607345265,3.7000000000000015,0.009772058842446418,"2D, 12x12x1 spins"
36,0.08972597297451113,0.0013232536409386478,-0.5906994598765433,0.00011519245925737343,0.0047214216820987654,0.17717452998306282,0.8853057044558345,3.8000000000000016,0.008260740545978742,"2D, 12x12x1 spins"
37,0.019665277779825296,0.0012767054988323805,-0.5709765625,0.0001161258420686241,0.003048466435185185,0.1727730148910373,0.8926976333365927,3.9000000000000012,0.007653978121676561,"2D, 12x12x1 spins"
38,0.06281883927034615,0.0011822608356547109,-0.5554641010802469,0.00011461344000449465,0.007712094907407408,0.17015779491296476,0.8983643010988315,4.000000000000001,0.007238418792410643,"2D, 12x12x1 spins"
39,-0.009768901021300236,0.0006672869525219457,-0.4285677854938272,0.00010763294556391002,0.005242351466049382,0.13722723459081845,0.9395556552696435,5.0,0.0037662627826887045,"2D, 12x12x1 spins"
40,0.05951216667648651,0.00043928847784949015,-0.3476953510802469,0.00010479608567488875,0.0005479938271604938,0.12593109069373654,0.9609459362830433,6.0,0.0026431066005523497,"2D, 12x12x1 spins"
41,0.009854896238858157,0.00031435964711697687,-0.2965964699074074,0.00010342614583772751,0.0019997395833333334,0.11775956502326045,0.9723549997594645,7.0,0.0019810450220667866,"2D, 12x12x1 spins"
42,0.008803759052602667,0.0002306628547590489,-0.25578802083333335,0.00010125062742010226,0.0001203125,0.11077213311068215,0.9802399301753846,8.0,0.0015338081842363356,"2D, 12x12x1 spins"
43,0.006461975172073031,0.0001811965499982999,-0.22659849537037038,0.00010095698596629914,0.0030455150462962966,0.10762599875989409,0.9852114365763042,9.0,0.0012870395121183026,"2D, 12x12x1 spins"
44,0.02184051163426093,0.00014732863026858145,-0.20137841435185186,0.00010114920654526264,0.0015872395833333333,0.10404708690988627,0.9890520634124623,10.0,0.0010825796294433427,"2D, 12x12x1 spins"
45,0.01995542008152329,6.312279162813935e-05,-0.13451975308641975,9.931235089938599e-05,0.003144753086419753,0.09623625618871633,0.9970901183331385,15.0,0.0006174278003480161,"2D, 12x12x1 spins"
46,-0.004890455962093698,3.495285271481325e-05,-0.09994301697530865,9.85349303372561e-05,4.918981481481482e-06,0.09346949477922954,1.0,20.0,0.0004368273227142208,"2D, 12x12x1 spins"
