,B,C,E,E_se,M,M_se,S,T,X,type
27,0.6560110098010737,0.00694230285716474,-1.9618977783203124,0.00021357231767360878,0.8593560302734375,0.08255814106149878,0.34381519068662814,2.9000000000000012,0.002350291950182872,"2.5D, 8x8x2 spins"
28,0.6429800921301618,0.009046889356814415,-1.8336613525390626,0.00025221219337333344,0.42558837890625,0.6981174608564589,0.4065471290580083,3.000000000000001,0.1624559963842231,"2.5D, 8x8x2 spins"
29,0.6293102228315393,0.010003429505317673,-1.7121918823242188,0.0002740509656210676,0.5036514770507813,0.5855509998363749,0.4640194276612354,3.100000000000001,0.11060321722883168,"2.5D, 8x8x2 spins"
30,0.602310694499711,0.011519435528286702,-1.5910277465820313,0.00030357133629976,0.16535775146484374,0.7025430909301451,0.5195263962067879,3.200000000000001,0.15423962331677563,"2.5D, 8x8x2 spins"
31,0.5542147277845262,0.011124088992470858,-1.4202230590820313,0.00030763897236877073,0.08929415283203125,0.6342726928974425,0.595365600350228,3.300000000000001,0.12190965119859794,"2.5D, 8x8x2 spins"
32,0.4980414625746078,0.009481235538523031,-1.2684697021484375,0.0002926217274122878,0.056170166015625,0.5593314424887883,0.66073353991166,3.4000000000000012,0.09201519486958486,"2.5D, 8x8x2 spins"
33,0.4744143243876987,0.008709776708638409,-1.2018077514648438,0.00028871326611061413,0.13398839111328126,0.515366434001665,0.688615589201732,3.5000000000000013,0.07588644608445501,"2.5D, 8x8x2 spins"
34,0.3892109569853358,0.006841481970494251,-1.0708795532226563,0.00026319205738108435,0.05356019287109375,0.4512288251301596,0.7418344456480562,3.6000000000000014,0.05655762573009558,"2.5D, 8x8x2 spins"
35,0.3487805234004422,0.005454517573910338,-0.9971586303710938,0.0002415322246950319,0.01078074951171875,0.41031869913052266,0.770978766653922,3.7000000000000015,0.045503090501666024,"2.5D, 8x8x2 spins"
36,0.2993275725422947,0.004519672993403018,-0.9372911865234375,0.00022580434183356823,0.010067138671875,0.3738970572138214,0.7940149858083616,3.8000000000000016,0.03678921299819883,"2.5D, 8x8x2 spins"
37,0.2957276559423444,0.0037768759988762546,-0.8889953491210938,0.00021184887158739676,0.02611754150390625,0.3490341140481587,0.8121157439525163,3.9000000000000012,0.03123713147932898,"2.5D, 8x8x2 spins"
38,0.2173413703925463,0.003374528023774463,-0.8394143432617187,0.00020538167701034525,0.01910479736328125,0.3193906176367663,0.8302275754614039,4.000000000000001,0.025502591658598753,"2.5D, 8x8x2 spins"
39,0.043948408434623665,0.0012339209511450767,-0.575800244140625,0.00015524186743661164,0.005075732421875,0.19320758787955009,0.9157983950012469,5.0,0.007465834402846813,"2.5D, 8x8x2 spins"
40,0.04865359861966001,0.0007278448668204701,-0.45660404052734377,0.00014307568931171808,0.00286026611328125,0.16007490452627687,0.9473250865062869,6.0,0.004270662509849443,"2.5D, 8x8x2 spins"
41,0.04149719066568114,0.00048512131467266665,-0.3846024047851562,0.00013627569422298836,0.00020018310546875,0.14397161295399646,0.9634011964667024,7.0,0.0029611179052250513,"2.5D, 8x8x2 spins"
42,0.013895732603467215,0.00035466618652119303,-0.3318415771484375,0.0001331665242477192,0.00631025390625,0.13276478934336713,0.9735955425896523,8.0,0.0022033111611735818,"2.5D, 8x8x2 spins"
43,-0.003341344654346212,0.00026701731041485694,-0.28852318115234377,0.0001299892394609243,0.00279141845703125,0.12294035287941636,0.9809734522869306,9.0,0.0016793700406794912,"2.5D, 8x8x2 spins"
44,-0.002025022052729364,0.0002192910486383304,-0.25836331787109373,0.00013088974963435234,0.00360032958984375,0.11891692211809585,0.9855663312791819,10.0,0.0014141234366041274,"2.5D, 8x8x2 spins"
45,0.0020214920938809167,9.035399962132179e-05,-0.17027581787109375,0.0001260259949541314,0.00186707763671875,0.10637713236386066,0.9961566145637074,15.0,0.000754406285997222,"2.5D, 8x8x2 spins"
46,0.00089283031793852,4.9698101049676145e-05,-0.12460670166015625,0.00012462210362274714,0.00110428466796875,0.10129470553909745,1.0,20.0,0.000513030868512623,"2.5D, 8x8x2 spins"
0,0.6601685341179684,0.029681414298699332,-2.063854955,2.4364494306024046e-05,0.5453491549999999,0.038198120251996454,1.8045070379179748,0.2,0.007295481953929908,"2.5D, 10x10x2 spins"
1,0.6666666666666667,0.0,-2.5,0.0,1.0,0.0,-0.8172608517894964,0.30000000000000004,0.0,"2.5D, 10x10x2 spins"
2,,0.0,-2.1,0.0,0.0,0.0,0.8658833625809589,0.4000000000000001,0.0,"2.5D, 10x10x2 spins"
3,0.6666666666666667,0.0,-2.5,0.0,1.0,0.0,-0.4325421742191074,0.5000000000000001,0.0,"2.5D, 10x10x2 spins"
4,0.666649903467896,1.1637884222152782e-05,-2.099861755,1.4473493729565107e-06,0.19999445500000002,0.0007083214333725888,0.6257998389553335,0.6000000000000001,8.361987549583312e-07,"2.5D, 10x10x2 spins"
5,0.6171300423320208,6.771032981204073e-05,-2.09907911,4.072964411637982e-06,0.43445322,0.07500301281703022,0.6275472835724285,0.7000000000000002,0.008036359902330854,"2.5D, 10x10x2 spins"
6,0.1564778504126162,0.053517707591714744,-2.21987695,0.00013086510227018595,0.47151125,0.3566431509554579,0.3941440093964024,0.8000000000000003,0.15899292140429686,"2.5D, 10x10x2 spins"
